date,Check Date Range,channel,platform,campaign_type,campaign_id,campaign_name,ab_variant,geo,device,audience,placement,adset_id,creative_id,impressions,clicks,sessions,conversions,revenue_gbp,spend_gbp,clicks_greater_impressions,conv_greater_sessions,revenue_without_conversion,negative_values,activity_wtihout_spend,revenue_without_spend,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/11/2025,OK,Paid Social,Meta Ads,Free Trial,C41057,Trial_Reengagement,B,UK,All,Retargeting,Stories,AS001,CR001,54170,1141,1139,42,2110.75,601.19,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/11/2025,OK,Affiliate,Partner Network,Free Trial,C45462,Trial_Reengagement ,A,UK,,Prospecting,Feed,AS012,CR009,11115,714,576,45,1348.52,234.02,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/11/2025,OK,Affiliate,Partner Network,Free Trial,C45462,Trial_Reengagement,A,IE,Mobile,CRM,Stories,AS015,CR008,1954,194,182,9,487.84,165.88,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/11/2025,OK,Paid Social,Meta Ads,Discount Offer,C54896,Discount_BundleDeal,B,UK,Desktop,CRM,Feed,AS008,CR003,88982,950,777,51,2277.31,1298.3,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/11/2025,OK,Display,DV360,Free Trial,C51468,Trial_CompetitorTerms,B,UK,All,Retargeting,Display_Network,AS002,CR001,259441,1167,908,20,519.13,1986.63,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/11/2025,OK,Paid Social,TikTok Ads,Brand Awareness,C25480,Awareness_Display_UK,B,IE,Mobile,Retargeting,Feed,AS008,CR003,13134,153,139,1,41.69,131.23,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/11/2025,OK,Email,ESP,Discount Offer,C76347,Discount_20pct ,A,IE,All,Prospecting,Newsletter,AS009,CR008,3181,335,307,13,755.82,9.36,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/11/2025,OK,Email,ESP,Free Trial,C28514,Trial_Reengagement,A,UK,All,CRM,Newsletter,AS012,CR004,17092,1754,1692,59,2620.34,£69.81,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/11/2025,OK,Paid Social,TikTok Ads,Discount Offer,C72232,Discount_BundleDeal,A,IE,All,CRM,Stories,AS013,CR005,15217,51,45,4,271.21,113.62,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2025,OK,Paid Search,Google Ads,Discount Offer,C55219,Discount-BundleDeal,A,uk,Mobile,Retargeting,Search,AS010,CR004,106022,6218,5327,513,32716.07,15856.6,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/11/2025,OK,Display,DV360,Brand Awareness,C51562,Brand_UK_Winter,B,IE,Mobile,Retargeting,Display_Network,AS002,CR008,40253,174,141,2,54.22,580.24,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/11/2025,OK,Affiliate,Partner Network,Free Trial,C05096,Trial_CompetitorTerms,B,UK,Mobile,Retargeting,Stories,AS001,CR007,9820,676,497,34,"1,689.46",583.1,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/11/2025,OK,Affiliate,Partner Network,Free Trial,C05096,Trial_CompetitorTerms,b,UK,All,Prospecting,Stories,AS013,CR005,19320,809,589,22,1196.62,402.86,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/11/2025,OK,Display,DV360,Discount Offer,C38806,Discount_Flash48h,A,UK,Desktop,Prospecting,Display_Network,AS015,CR007,419794,2372,1846,202,10566.39,3185.83,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/11/2025,OK,Email,ESP,Free Trial,C28514,Trial_Reengagement,B,IE,Desktop,Prospecting,Newsletter,AS003,CR002,1736,106,89,3,126.01,6.94,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/11/2025,OK,Paid Search,Google Ads,Discount Offer,C06886,Discount_20pct,Variant B,UK,Mobile,Prospecting,Search,AS001,CR009,74686,2192,1690,149,6403.81,5107.05,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/11/2025,OK,Affiliate,Partner Network,Free Trial,C05096,Trial_CompetitorTerms,B,ie,All,Prospecting,Stories,AS003,CR008,2611,178,150,12,850.17,171.93,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/11/2025,OK,Paid Social,LinkedIn Ads,Free Trial,C94476,FreeTrial_NonBrand,A,IE,All,Prospecting,Stories,AS009,CR007,0,0,0,0,0,20.87,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/11/2025,OK,Paid Social,Meta Ads,Discount Offer,C47476,Discount_Flash48h,A,UK,Desktop,Retargeting,Stories,AS011,CR004,94886,761,761,96,4759.06,864.93,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/11/2025,OK,Display,DV360,Brand Awareness,C65512,Awareness_Display_UK,B,UK,All,Retargeting,Display_Network,AS010,CR004,286882,2449,2429,45,2122.75,2620.73,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/11/2025,OK,Email,ESP,Free Trial,C28514,Trial_Reengagement,Variant A,UK,Desktop,Prospecting,Newsletter,AS005,CR003,12110,1310,1310,53,1357.26,40.66,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/11/2025,OK,Display,DV360,Brand Awareness,C94831,Video_TopFunnel_UK,B,UK,All,CRM,Display_Network,AS007,CR006,256144,1150,1023,4,165.04,1332.34,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/2025,OK,Paid Social,TikTok Ads,Brand Awareness,C21962,Video_TopFunnel_UK,Variant B,UK,All,CRM,Stories,AS014,CR004,77009,627,619,5,198.46,649,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/11/2025,OK,Paid Social,TikTok Ads,Free Trial,C23721,Trial_Reengagement,A,UK,All,Prospecting,Stories,AS009,CR007,109704,2500,2364,43,1893.43,890.59,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/11/2025,OK,Paid Social,LinkedIn Ads,Brand Awareness,C46880,Video_TopFunnel_UK,B,UK,,CRM,Stories,AS014,CR005,36361,438,434,4,124.37,427.09,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/11/2025,OK,Paid Social,LinkedIn Ads,Brand Awareness,C93273,Brand_UK_Winter,B,IE,,Prospecting,Feed,AS009,CR008,23325,356,324,2,42.59,215.42,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/11/2025,OK,Paid Social,TikTok Ads,Brand Awareness,C25480,Awareness_Display_UK,B,UK,Desktop,CRM,Stories,AS013,CR009,90584,903,653,13,336.73,720.53,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/11/2025,OK,Email,ESP,Free Trial,C42163,Trial_CompetitorTerms,A,UK,Desktop,CRM,Newsletter,AS003,CR007,13319,1755,1531,182,7042.34,£29.47,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2025,OK,Video,YouTube Ads,Brand Awareness,C79494,Video_TopFunnel_UK,B,UK,All,Prospecting,YouTube_InStream,AS010,CR001,407980,1427,1025,5,149.59,3478.18,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/11/2025,OK,Video,YouTube Ads,Brand Awareness,C79494,Video_TopFunnel_UK,B,UK,All,Retargeting,YouTube_InStream,AS009,CR004,138510,1313,1279,19,580.77,1599.19,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/11/2025,OK,Paid Social,Meta Ads,Brand Awareness,C62322,Brand_UK_Winter,B,IE,All,CRM,Stories,AS009,CR008,17125,256,212,0,0,146.28,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/11/2025,OK,Paid Social,TikTok Ads,Brand Awareness,C79658,Brand_UK_Winter ,A,ie,Desktop,Prospecting,Feed,AS007,CR005,11060,160,137,1,35,84.52,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/11/2025,OK,Paid Social,TikTok Ads,Discount Offer,C28582,Discount_20pct,A,IE,,Retargeting,Stories,AS005,CR003,15443,124,112,4,167.69,£167.34,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/11/2025,OK,Paid Social,LinkedIn Ads,Free Trial,C12655,Trial_CompetitorTerms,B,UK,Desktop,Retargeting,Stories,AS009,CR005,96183,1965,1506,109,3829.27,838.08,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/11/2025,OK,Affiliate,,Discount Offer,C96105,Discount_20pct,B,UK,Mobile,Retargeting,Stories,AS008,CR009,17599,841,841,90,4637.09,343.34,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/11/2025,OK,Display,DV360,Free Trial,C51468,Trial_CompetitorTerms,B,UK,All,Retargeting,Display_Network,AS013,CR007,266793,2645,2562,267,10456.93,2066.32,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/11/2025,OK,Paid Social,TikTok Ads,Free Trial,C57218,Trial_CompetitorTerms,B,IE,All,CRM,Stories,AS008,CR009,37740,508,466,27,"1,115.48",470.64,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/11/2025,OK,Affiliate,Partner Network,Discount Offer,C45161,Discount_Flash48h,B,IE,Desktop,Prospecting,Stories,AS009,CR004,4523,265,265,13,516.36,£322.96,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/11/2025,OK,Paid Social,LinkedIn Ads,Discount Offer,C65769,Discount_BundleDeal,B,IE,All,CRM,Feed,AS010,CR005,28428,542,498,54,2904.42,350.27,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/11/2025,OK,Paid Social,TikTok Ads,Brand Awareness,C79658,Brand_UK_Winter,B,UK,All,CRM,Feed,AS008,CR004,93316,1764,1756,17,£690.38,859.81,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/11/2025,OK,Email,ESP,Free Trial,C28514,Trial_Reengagement ,A,IE,Desktop,Prospecting,Newsletter,AS015,CR008,4854,215,213,21,666,12.04,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/11/2025,OK,Paid Social,Meta Ads,Brand Awareness,C08144,Awareness_Display_UK,A,UK,Desktop,Prospecting,Feed,AS001,CR009,65580,1182,1182,8,363.36,473.75,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/11/2025,OK,Paid Social,Meta Ads,Brand Awareness,C08144,Awareness_Display_UK,B,IE,Desktop,Prospecting,Stories,AS012,CR001,14803,97,81,0,0,133.76,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/11/2025,OK,Paid Social,TikTok Ads,Free Trial,C32222,FreeTrial_NonBrand,A,IE,Desktop,Retargeting,Stories,AS006,CR004,9169,79,76,6,270.05,71.76,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/11/2025,OK,Paid Social,TikTok Ads,Discount Offer,C72232,Discount_BundleDeal,A,IE,Mobile,Prospecting,Feed,AS004,CR003,25173,434,372,18,972.33,263.18,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/11/2025,OK,Paid Social,TikTok Ads,Free Trial,C57218,Trial_CompetitorTerms ,A,IE,Desktop,Prospecting,Stories,AS015,CR004,26116,304,251,16,1134.52,246.15,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/11/2025,OK,Paid Social,LinkedIn Ads,Discount Offer,C53161,Discount_20pct,A,IE,Mobile,CRM,Stories,AS015,CR001,25402,346,346,39,1930.08,268.68,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/11/2025,OK,Video,YouTube Ads,Brand Awareness,C25729,Brand_UK_Winter,A,UK,All,Prospecting,YouTube_InStream,AS005,CR007,130607,343,306,3,64.42,613.6,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/11/2025,OK,Paid Social,Meta Ads,Free Trial,C58061,FreeTrial_NonBrand,A,UK,All,CRM,Stories,AS007,CR008,164640,1971,1705,134,7495.71,1536.18,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/11/2025,OK,Paid Search,Google Ads,Free Trial,C28470,Trial_Reengagement,A,uk,Desktop,CRM,Search,AS009,CR003,75932,4769,4769,268,8034.99,10274.37,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2025,OK,Paid Search,Google Ads,Free Trial,C06687,Trial_CompetitorTerms,B,IE,Mobile,Retargeting,Search,AS011,CR004,15062,1002,1002,56,"1,544.79","£1,305.81",No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/11/2025,OK,Email,ESP,Discount Offer,C56339,Discount_BundleDeal,A,IE,All,Retargeting,Newsletter,AS012,CR004,5585,546,527,77,3994.13,10.16,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/11/2025,OK,Paid Social,TikTok Ads,Brand Awareness,C25480,Awareness_Display_UK,B,UK,Desktop,Prospecting,Feed,AS014,CR004,75247,357,353,1,47.05,615.72,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/11/2025,OK,Paid Social,Meta Ads,Discount Offer,C47476,Discount_Flash48h,A,UK,All,Retargeting,Feed,AS002,CR008,82131,1847,1847,255,"£11,323.54",1050.02,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/11/2025,OK,Paid Social,TikTok Ads,Discount Offer,C26685,Discount_Flash48h,A,UK,Desktop,Retargeting,Stories,AS014,CR003,72992,640,589,86,6875.04,749.29,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/11/2025,OK,Paid Social,Meta Ads,Brand Awareness,C62322,Brand_UK_Winter,A,IE,Mobile,Retargeting,Feed,AS008,CR002,34995,210,192,3,,230.15,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/11/2025,OK,Paid Social,Meta Ads,Free Trial,C41057,Trial_Reengagement,A,IE,Desktop,Retargeting,Feed,AS002,CR002,20142,456,410,54,2113.12,278.29,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/11/2025,OK,Display,DV360,Discount Offer,C38806,Discount_Flash48h,A,IE,Desktop,Prospecting,Display_Network,AS004,CR005,35996,95,63,9,559.99,218.87,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/11/2025,OK,Paid Social,TikTok Ads,Brand Awareness,C79658,Brand_UK_Winter,A,IE,Desktop,Prospecting,Feed,AS011,CR006,10074,125,108,2,68.27,77.31,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/11/2025,OK,Affiliate,Partner Network,Discount Offer,C96105,Discount_20pct,A,IE,Mobile,CRM,Stories,AS015,CR001,2751,270,270,23,1154.66,280.95,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/11/2025,OK,Affiliate,Partner Network,Discount Offer,C96105,Discount_20pct, B ,UK,Desktop,CRM,Stories,AS010,CR009,14139,445,360,49,2781.17,453.04,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/11/2025,OK,Paid Social,LinkedIn Ads,Discount Offer,C53161,Discount_20pct,B,IE,,Retargeting,Stories,AS011,CR001,22040,361,319,26,1022.37,,No,No,Valid,No,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/11/2025,OK,Paid Social,TikTok Ads,Discount Offer,C28582,Discount_20pct,B,IE,All,Retargeting,Feed,AS010,CR006,35797,432,432,56,2045.54,354.83,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/11/2025,OK,Paid Search,Google Ads,Brand Awareness,C93219,Brand_UK_Winter,A,IE,Desktop,Retargeting,Search,AS007,CR008,5948,290,241,3,88.6,631.28,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/11/2025,OK,Paid Social,LinkedIn Ads,Free Trial,C94476,FreeTrial_NonBrand,A,IE,,Prospecting,Stories,AS014,CR004,21679,484,484,8,329.71,335.2,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/11/2025,OK,Paid Search,Google Ads,Discount Offer,C06886,Discount_20pct,B,UK,All,Retargeting,Search,AS006,CR007,50122,2932,2752,283,6973.32,6478.21,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/11/2025,OK,Paid Social,TikTok Ads,Brand Awareness,C25480,Awareness_Display_UK,A,IE,All,CRM,Feed,AS003,CR001,17259,132,117,1,£38.15,168.28,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/11/2025,OK,Paid Social,Meta Ads,Brand Awareness,C95374,Video_TopFunnel_UK,A,UK,Desktop,Prospecting,Feed,AS013,CR005,58845,893,893,2,72.09,692.43,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/11/2025,OK,Video,YouTube Ads,Brand Awareness,C25729,Brand_UK_Winter,B,UK,Mobile,Prospecting,YouTube_InStream,AS010,CR006,350970,2128,2128,9,291.48,3677.52,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/11/2025,OK,Email,ESP,Free Trial,C42163,Trial_CompetitorTerms,B,IE,Mobile,CRM,Newsletter,AS008,CR008,2457,147,137,6,,3.52,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/11/2025,OK,Paid Social,TikTok Ads,Discount Offer,C26685,Discount_Flash48h,B,IE,All,CRM,Feed,AS006,CR003,16881,302,247,5,417.08,223.84,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/11/2025,OK,Display,DV360,Brand Awareness,C51562,Brand_UK_Winter,B,IE,All,Prospecting,Display_Network,AS002,CR005,27744,186,164,2,38.8,187.22,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2025,OK,Paid Social,LinkedIn Ads,Brand Awareness,C39095,Awareness_Display_UK,A,IE,All,Prospecting,Stories,AS013,CR003,16384,274,213,1,29.57,203.45,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/2025,OK,Affiliate,Partner Network,Discount Offer,C96105,Discount_20pct,B,IE,Desktop,Retargeting,Stories,AS010,CR008,2869,209,186,7,263.68,331.74,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/11/2025,OK,Email,ESP,Discount Offer,C76347,Discount_20pct,B,IE,Desktop,Prospecting,Newsletter,AS010,CR008,3614,163,156,8,564.14,9.79,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/11/2025,OK,Paid Social,TikTok Ads,Discount Offer,C28582,Discount_20pct,B,UK,Mobile,CRM,Feed,AS010,CR001,169088,2211,1778,143,8011.65,1351.77,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/11/2025,OK,Display,DV360,Free Trial,C51468,Trial_CompetitorTerms,A,IE,Mobile,Retargeting,Display_Network,AS004,CR008,26543,168,145,11,565.08,£216.46,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/11/2025,OK,Paid Search,Google Ads,Free Trial,C06687,Trial_CompetitorTerms,B,IE,Desktop,Prospecting,Search,AS008,CR002,7133,97,94,2,97.92,215.15,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/11/2025,OK,Affiliate,Partner Network,Discount Offer,C93406,Discount_BundleDeal,B,UK,All,Prospecting,Stories,AS015,CR003,20077,1710,1451,66,3892.93,1250.44,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/11/2025,OK,Paid Search,Google Ads,Discount Offer,C94025,Discount_Flash48h,A,UK,All,Retargeting,Search,AS010,CR001,78588,2100,1649,159,6551.69,"£1,331.82",No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/11/2025,OK,Display,DV360,Brand Awareness,C51562,Brand_UK_Winter,A,ie,All,Retargeting,Display_Network,AS002,CR007,0,0,0,0,0,26.16,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/11/2025,OK,Paid Social,TikTok Ads,Brand Awareness,C21962,Video_TopFunnel_UK,A,UK,Desktop,Retargeting,Stories,AS010,CR001,134667,1414,1088,14,£457.02,1320.17,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/11/2025,OK,Display,DV360,Free Trial,C51468,Trial_CompetitorTerms,B,IE,Mobile,Prospecting,Display_Network,AS014,CR008,67761,216,211,16,419.71,533.03,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/11/2025,OK,Email,ESP,Free Trial,C42163,Trial_CompetitorTerms,B,UK,All,Prospecting,Newsletter,AS008,CR006,26899,2414,2236,54,2260.48,89.79,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/2025,OK,Paid Social,TikTok Ads,Brand Awareness,C21962,Video_TopFunnel_UK,B,IE,Desktop,CRM,Feed,AS010,CR001,20611,133,112,1,47.19,159.86,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/11/2025,OK,Paid Social,Meta Ads,Brand Awareness,C62322,Brand_UK_Winter,B,uk,Mobile,Prospecting,Feed,AS001,CR007,139390,1379,980,7,355.64,1135.5,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/11/2025,OK,Video,YouTube Ads,Brand Awareness,C79907,Awareness_Display_UK,Variant B,IE,Desktop,Prospecting,YouTube_InStream,AS015,CR004,37754,99,87,1,30.12,174.48,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/11/2025,OK,Paid Social,TikTok Ads,Free Trial,C57218,Trial_CompetitorTerms,B,IE,All,CRM,Stories,AS011,CR003,30821,383,280,6,333.16,356.91,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/11/2025,OK,Paid Search,Google Ads,Free Trial,C06687,Trial_CompetitorTerms,B,UK,Mobile,Retargeting,Search,AS009,CR009,81381,4993,4993,413,21117.41,10708.14,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/11/2025,OK,Paid Social,TikTok Ads,Brand Awareness,C79658,Brand_UK_Winter,B,UK,All,Retargeting,Feed,AS010,CR002,51828,845,640,12,416.02,566.01,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/11/2025,OK,Paid Search,Google Ads,Free Trial,C06687,Trial_CompetitorTerms,Variant A,UK,Mobile,Prospecting,Search,AS007,CR001,44866,1611,1572,87,5763.51,3226.76,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/11/2025,OK,Paid Search,Google Ads,Free Trial,C06687,Trial_CompetitorTerms,B,UK,All,Prospecting,Search,AS009,CR004,69244,3559,3383,109,5450.85,5748.46,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/11/2025,OK,Paid Social,TikTok Ads,Brand Awareness,C25480,Awareness_Display_UK,A,UK,Desktop,Retargeting,Stories,AS015,CR009,106416,1681,1373,15,555.24,1141.8,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/11/2025,OK,Paid Social,Meta Ads,Brand Awareness,C95374,Video_TopFunnel_UK,B,IE,All,CRM,Feed,AS005,CR003,38661,782,663,3,74.51,569.66,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/11/2025,OK,Display,DV360,Brand Awareness,C65512,Awareness_Display_UK,A,UK,Mobile,Retargeting,Display_Network,AS008,CR002,318370,1206,1060,6,361.94,1647.95,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/11/2025,OK,Paid Social,Meta Ads,Discount Offer,C54896,Discount_BundleDeal,A,UK,All,Retargeting,Feed,AS002,CR008,179230,2374,1920,160,5421.5,2872.42,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/11/2025,OK,Affiliate,Partner Network,Discount Offer,C93406,Discount_BundleDeal,A,UK,All,Retargeting,Stories,AS015,CR002,7324,511,479,65,5583.06,645.42,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/11/2025,OK,Paid Search,Google Ads,Free Trial,C28470,Trial_Reengagement,Variant B,uk,All,Retargeting,Search,AS014,CR001,47177,2484,2146,112,4188.4,"£3,111.98",No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/11/2025,OK,Paid Social,Meta Ads,Free Trial,C58061,FreeTrial_NonBrand,A,UK,All,Retargeting,Feed,AS001,CR006,431068,6380,4640,331,13300.21,5507.65,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/11/2025,OK,Affiliate,Partner Network,Discount Offer,C93406,Discount_BundleDeal,A,UK,All,CRM,Stories,AS006,CR007,25067,2121,1913,122,,962.56,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/11/2025,OK,Email,ESP,Free Trial,C42163,Trial_CompetitorTerms,A,IE,Mobile,CRM,Newsletter,AS014,CR008,1665,146,137,11,477.81,£4.23,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/11/2025,OK,Affiliate,Partner Network,Free Trial,C45462,Trial_Reengagement,B,UK,Desktop,Retargeting,Feed,AS004,CR002,7869,587,504,58,2785.63,736.36,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/11/2025,OK,Display,DV360,Free Trial,C07273,FreeTrial_NonBrand,B,IE,All,Prospecting,Display_Network,AS014,CR007,17452,18,14,0,0,113.46,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/11/2025,OK,Paid Social,TikTok Ads,Free Trial,C32222,FreeTrial_NonBrand,B,UK,Desktop,Prospecting,Stories,AS001,CR008,58987,718,647,20,1145.98,549.81,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/11/2025,OK,Paid Social,Meta Ads,Brand Awareness,C08144,Awareness_Display_UK,A,UK,All,Retargeting,Feed,AS007,CR005,69554,1051,699,9,279.19,738.92,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/11/2025,OK,Paid Social,LinkedIn Ads,Brand Awareness,C39095,Awareness_Display_UK,A,UK,All,Prospecting,Feed,AS002,CR002,158843,2237,2237,9,294.45,1422.85,No,No,Valid,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
